/l/users/speech_lab/_SpeechT5PretrainDataset/v2/data/ASC/ASC_train/
ARA NORM  1549.wav	105537
ARA NORM  1128.wav	77384
ARA NORM  0768.wav	77083
ARA NORM  0984.wav	71654
ARA NORM  1411.wav	81318
ARA NORM  1070.wav	93926
ARA NORM  0630.wav	246713
ARA NORM  0197.wav	85815
ARA NORM  0146.wav	244450
ARA NORM  1706.wav	103976
ARA NORM  1367.wav	67649
ARA NORM  0280.wav	378508
ARA NORM  0527.wav	60475
ARA NORM  1811.wav	54129
ARA NORM  1463.wav	104495
ARA NORM  0584.wav	69004
ARA NORM  0642.wav	155533
ARA NORM  1002.wav	146149
ARA NORM  1774.wav	109324
ARA NORM  0134.wav	434661
ARA NORM  0693.wav	100834
ARA NORM  0927.wav	183437
ARA NORM  0555.wav	205794
ARA NORM  1315.wav	77306
ARA NORM  0010.wav	75575
ARA NORM  0471.wav	164834
ARA NORM  0803.wav	66238
ARA NORM  1596.wav	108284
ARA NORM  1231.wav	77083
ARA NORM  1547.wav	108359
ARA NORM  0307.wav	148113
ARA NORM  0766.wav	76121
ARA NORM  1126.wav	75007
ARA NORM  1681.wav	104719
ARA NORM  1708.wav	108061
ARA NORM  0148.wav	115767
ARA NORM  0529.wav	91024
ARA NORM  0017.wav	210406
ARA NORM  1657.wav	105461
ARA NORM  1236.wav	80724
ARA NORM  1591.wav	98704
ARA NORM  0476.wav	177975
ARA NORM  0300.wav	84880
ARA NORM  1540.wav	110145
ARA NORM  1686.wav	111779
ARA NORM  1121.wav	79464
ARA NORM  0761.wav	69881
ARA NORM  0258.wav	71398
ARA NORM  1418.wav	94096
ARA NORM  1079.wav	286267
ARA NORM  0639.wav	222599
ARA NORM  0289.wav	184976
ARA NORM  0878.wav	110368
ARA NORM  0583.wav	135824
ARA NORM  1464.wav	100038
ARA NORM  1005.wav	377655
ARA NORM  0645.wav	94520
ARA NORM  0133.wav	88635
ARA NORM  1773.wav	104722
ARA NORM  1312.wav	69510
ARA NORM  0552.wav	93242
ARA NORM  0920.wav	124235
ARA NORM  1114.wav	70398
ARA NORM  0754.wav	79015
ARA NORM  0492.wav	203661
ARA NORM  1575.wav	102642
ARA NORM  1203.wav	81318
ARA NORM  0831.wav	69507
ARA NORM  0443.wav	160827
ARA NORM  0785.wav	81021
ARA NORM  0969.wav	151379
ARA NORM  1168.wav	79461
ARA NORM  0728.wav	75672
ARA NORM  0349.wav	237191
ARA NORM  0398.wav	114914
ARA NORM  1327.wav	69433
ARA NORM  1480.wav	110513
ARA NORM  0567.wav	245649
ARA NORM  0915.wav	216546
ARA NORM  0106.wav	216290
ARA NORM  1746.wav	108062
ARA NORM  1797.wav	103307
ARA NORM  1030.wav	100792
ARA NORM  0211.wav	124044
ARA NORM  1451.wav	100038
ARA NORM  0088.wav	275853
ARA NORM  0438.wav	178402
ARA NORM  1278.wav	76192
ARA NORM  0059.wav	55522
ARA NORM  0912.wav	249403
ARA NORM  0560.wav	98192
ARA NORM  1487.wav	109473
ARA NORM  1320.wav	70472
ARA NORM  0677.wav	171575
ARA NORM  1790.wav	108136
ARA NORM  1456.wav	101379
ARA NORM  0216.wav	133020
ARA NORM  0753.wav	81247
ARA NORM  1113.wav	73963
ARA NORM  1572.wav	107021
ARA NORM  0495.wav	142988
ARA NORM  0332.wav	186171
ARA NORM  0836.wav	71144
ARA NORM  1204.wav	74781
ARA NORM  1665.wav	104495
ARA NORM  0025.wav	105360
ARA NORM  0782.wav	83698
ARA NORM  1161.wav	76787
ARA NORM  0721.wav	73967
ARA NORM  0086.wav	127031
ARA NORM  0340.wav	270907
ARA NORM  0895.wav	420748
ARA NORM  1500.wav	114524
ARA NORM  0391.wav	118413
ARA NORM  0436.wav	117388
ARA NORM  0844.wav	99021
ARA NORM  0057.wav	168848
ARA NORM  1617.wav	103604
ARA NORM  1039.wav	110903
ARA NORM  1458.wav	97442
ARA NORM  0838.wav	71887
ARA NORM  1352.wav	70249
ARA NORM  0960.wav	124044
ARA NORM  0512.wav	305634
ARA NORM  0173.wav	112866
ARA NORM  1733.wav	98778
ARA NORM  1094.wav	91384
ARA NORM  1045.wav	50914
ARA NORM  0605.wav	37175
ARA NORM  0264.wav	124620
ARA NORM  1383.wav	77975
ARA NORM  1424.wav	108953
ARA NORM  0515.wav	228834
ARA NORM  0967.wav	44258
ARA NORM  1355.wav	73815
ARA NORM  1093.wav	38200
ARA NORM  1734.wav	103010
ARA NORM  0174.wav	270736
ARA NORM  0602.wav	113126
ARA NORM  1042.wav	181303
ARA NORM  1423.wav	110959
ARA NORM  1384.wav	78123
ARA NORM  0263.wav	249403
ARA NORM  0081.wav	57655
ARA NORM  0726.wav	76638
ARA NORM  1166.wav	77901
ARA NORM  1507.wav	107987
ARA NORM  0892.wav	175757
ARA NORM  0347.wav	183867
ARA NORM  0431.wav	243515
ARA NORM  0396.wav	106722
ARA NORM  1271.wav	81466
ARA NORM  1610.wav	108507
ARA NORM  0050.wav	39650
ARA NORM  0569.wav	261346
ARA NORM  1329.wav	72106
ARA NORM  0108.wav	495244
ARA NORM  1799.wav	107764
ARA NORM  0613.wav	92235
ARA NORM  1053.wav	226376
ARA NORM  1395.wav	75750
ARA NORM  0272.wav	65510
ARA NORM  0976.wav	45538
ARA NORM  0504.wav	137258
ARA NORM  1344.wav	77678
ARA NORM  1725.wav	99521
ARA NORM  1082.wav	102219
ARA NORM  0165.wav	79244
ARA NORM  1788.wav	101970
ARA NORM  1759.wav	109061
ARA NORM  0119.wav	66218
ARA NORM  0387.wav	209293
ARA NORM  0420.wav	173647
ARA NORM  0852.wav	98850
ARA NORM  1260.wav	80426
ARA NORM  1601.wav	109105
ARA NORM  0041.wav	113890
ARA NORM  0737.wav	74391
ARA NORM  0090.wav	161083
ARA NORM  1177.wav	81541
ARA NORM  1516.wav	107616
ARA NORM  0356.wav	108950
ARA NORM  0883.wav	104199
ARA NORM  1028.wav	209467
ARA NORM  0209.wav	41954
ARA NORM  1449.wav	105684
ARA NORM  1267.wav	80872
ARA NORM  0855.wav	102639
ARA NORM  0427.wav	98871
ARA NORM  0380.wav	161677
ARA NORM  0046.wav	160823
ARA NORM  1170.wav	77901
ARA NORM  0097.wav	464440
ARA NORM  0730.wav	73224
ARA NORM  0884.wav	101227
ARA NORM  0351.wav	73357
ARA NORM  1511.wav	110364
ARA NORM  1054.wav	300770
ARA NORM  0275.wav	99724
ARA NORM  1343.wav	80356
ARA NORM  0503.wav	115973
ARA NORM  0971.wav	103654
ARA NORM  0162.wav	195981
ARA NORM  1085.wav	132753
ARA NORM  1722.wav	114376
ARA NORM  0829.wav	71665
ARA NORM  1781.wav	102791
ARA NORM  1026.wav	105442
ARA NORM  1447.wav	98924
ARA NORM  0207.wav	25741
ARA NORM  0571.wav	134114
ARA NORM  1331.wav	79758
ARA NORM  1496.wav	109398
ARA NORM  1750.wav	109621
ARA NORM  0110.wav	65783
ARA NORM  0429.wav	124390
ARA NORM  1269.wav	71809
ARA NORM  1608.wav	112964
ARA NORM  0048.wav	41357
ARA NORM  0099.wav	163042
ARA NORM  0827.wav	71218
ARA NORM  0455.wav	141285
ARA NORM  1215.wav	75676
ARA NORM  1674.wav	101970
ARA NORM  0793.wav	72923
ARA NORM  0034.wav	217655
ARA NORM  0742.wav	74635
ARA NORM  1102.wav	86744
ARA NORM  1563.wav	111185
ARA NORM  0323.wav	46391
ARA NORM  0484.wav	113126
ARA NORM  0978.wav	87682
ARA NORM  1212.wav	68763
ARA NORM  0452.wav	82914
ARA NORM  0820.wav	72923
ARA NORM  0033.wav	112682
ARA NORM  0794.wav	75227
ARA NORM  1673.wav	105836
ARA NORM  1105.wav	77678
ARA NORM  0745.wav	79238
ARA NORM  0483.wav	88802
ARA NORM  0324.wav	69179
ARA NORM  1564.wav	107021
ARA NORM  1021.wav	100923
ARA NORM  1786.wav	96922
ARA NORM  0661.wav	180280
ARA NORM  0200.wav	91703
ARA NORM  1491.wav	104425
ARA NORM  1336.wav	72778
ARA NORM  0904.wav	170295
ARA NORM  0117.wav	244194
ARA NORM  1757.wav	112816
ARA NORM  0389.wav	247522
ARA NORM  0739.wav	79609
ARA NORM  1518.wav	114751
ARA NORM  0298.wav	88375
ARA NORM  0249.wav	129080
ARA NORM  1409.wav	94764
ARA NORM  1068.wav	125840
ARA NORM  0628.wav	148877
ARA NORM  0311.wav	178317
ARA NORM  1551.wav	105242
ARA NORM  1130.wav	77306
ARA NORM  1697.wav	104425
ARA NORM  0770.wav	78421
ARA NORM  0006.wav	162449
ARA NORM  1646.wav	101973
ARA NORM  1580.wav	96547
ARA NORM  0467.wav	297806
ARA NORM  0815.wav	76563
ARA NORM  0122.wav	232593
ARA NORM  0685.wav	171361
ARA NORM  1762.wav	102316
ARA NORM  1303.wav	72923
ARA NORM  0931.wav	328968
ARA NORM  0543.wav	109715
ARA NORM  0592.wav	391569
ARA NORM  0235.wav	50406
ARA NORM  1807.wav	45218
ARA NORM  1475.wav	105090
ARA NORM  1014.wav	218338
ARA NORM  0654.wav	75664
ARA NORM  0869.wav	106947
ARA NORM  1765.wav	109700
ARA NORM  0682.wav	183522
ARA NORM  0125.wav	161743
ARA NORM  1304.wav	79238
ARA NORM  1472.wav	104124
ARA NORM  1800.wav	101842
ARA NORM  0232.wav	152546
ARA NORM  0595.wav	188386
ARA NORM  0653.wav	76600
ARA NORM  1013.wav	212454
ARA NORM  1719.wav	108734
ARA NORM  0159.wav	81975
ARA NORM  0538.wav	83255
ARA NORM  1378.wav	77753
ARA NORM  0188.wav	65164
ARA NORM  1556.wav	103233
ARA NORM  0316.wav	35640
ARA NORM  0777.wav	81541
ARA NORM  1690.wav	103084
ARA NORM  1137.wav	76861
ARA NORM  1641.wav	102564
ARA NORM  0812.wav	75672
ARA NORM  0460.wav	82146
ARA NORM  1220.wav	73295
ARA NORM  1587.wav	114975
ARA NORM  0938.wav	256773
ARA NORM  0364.wav	133520
ARA NORM  1524.wav	102122
ARA NORM  1283.wav	77384
ARA NORM  1145.wav	76489
ARA NORM  0705.wav	81021
ARA NORM  0073.wav	126665
ARA NORM  1194.wav	80356
ARA NORM  1633.wav	111404
ARA NORM  1252.wav	80575
ARA NORM  0860.wav	97661
ARA NORM  0412.wav	110657
ARA NORM  1717.wav	102564
ARA NORM  1376.wav	67727
ARA NORM  0536.wav	111757
ARA NORM  0944.wav	266637
ARA NORM  0291.wav	126604
ARA NORM  0240.wav	40333
ARA NORM  1400.wav	74042
ARA NORM  1061.wav	241463
ARA NORM  0186.wav	287035
ARA NORM  0621.wav	244966
ARA NORM  0318.wav	54840
ARA NORM  1558.wav	106650
ARA NORM  1139.wav	68763
ARA NORM  0779.wav	70175
ARA NORM  1589.wav	101290
ARA NORM  1710.wav	100785
ARA NORM  0150.wav	243613
ARA NORM  0296.wav	68326
ARA NORM  0943.wav	152123
ARA NORM  0531.wav	40760
ARA NORM  1371.wav	67575
ARA NORM  1407.wav	88750
ARA NORM  0247.wav	63543
ARA NORM  0992.wav	512939
ARA NORM  0626.wav	353424
ARA NORM  0181.wav	235920
ARA NORM  1066.wav	142647
ARA NORM  1699.wav	108759
ARA NORM  1648.wav	106501
ARA NORM  0008.wav	288593
ARA NORM  0469.wav	133602
ARA NORM  1229.wav	80501
ARA NORM  1809.wav	51083
ARA NORM  1284.wav	75449
ARA NORM  1523.wav	100930
ARA NORM  0363.wav	235579
ARA NORM  0702.wav	75825
ARA NORM  1142.wav	78496
ARA NORM  1634.wav	101227
ARA NORM  1193.wav	77678
ARA NORM  0074.wav	152290
ARA NORM  0415.wav	125154
ARA NORM  0867.wav	101821
ARA NORM  1255.wav	80430
ARA NORM  0514.wav	155533
ARA NORM  0966.wav	110135
ARA NORM  1354.wav	79015
ARA NORM  1735.wav	106353
ARA NORM  1092.wav	93499
ARA NORM  0175.wav	169783
ARA NORM  0603.wav	50828
ARA NORM  1043.wav	363234
ARA NORM  1385.wav	66241
ARA NORM  1422.wav	106951
ARA NORM  0262.wav	80784
ARA NORM  1167.wav	75152
ARA NORM  1506.wav	109621
ARA NORM  0346.wav	91788
ARA NORM  0893.wav	83686
ARA NORM  0842.wav	73815
ARA NORM  0430.wav	460514
ARA NORM  1270.wav	81839
ARA NORM  1611.wav	103236
ARA NORM  0051.wav	123536
ARA NORM  0568.wav	114317
ARA NORM  1328.wav	73741
ARA NORM  1749.wav	118239
ARA NORM  0109.wav	275938
ARA NORM  1798.wav	95432
ARA NORM  1160.wav	73447
ARA NORM  0894.wav	230882
ARA NORM  0341.wav	220301
ARA NORM  1501.wav	111779
ARA NORM  1277.wav	77232
ARA NORM  0437.wav	333964
ARA NORM  0845.wav	108507
ARA NORM  0390.wav	149560
ARA NORM  0056.wav	125068
ARA NORM  1488.wav	99741
ARA NORM  1038.wav	206135
ARA NORM  0678.wav	278924
ARA NORM  0219.wav	136593
ARA NORM  1459.wav	95510
ARA NORM  0839.wav	73667
ARA NORM  0961.wav	155238
ARA NORM  0513.wav	198967
ARA NORM  0172.wav	97847
ARA NORM  1095.wav	80951
ARA NORM  1732.wav	100637
ARA NORM  1044.wav	211084
ARA NORM  0604.wav	31714
ARA NORM  0265.wav	132578
ARA NORM  1382.wav	77455
ARA NORM  0439.wav	181218
ARA NORM  1279.wav	88899
ARA NORM  1618.wav	107248
ARA NORM  0058.wav	67724
ARA NORM  0913.wav	163046
ARA NORM  0561.wav	316983
ARA NORM  1321.wav	71141
ARA NORM  1486.wav	114598
ARA NORM  1740.wav	99049
ARA NORM  0676.wav	103053
ARA NORM  1791.wav	99299
ARA NORM  1036.wav	134887
ARA NORM  1457.wav	99147
ARA NORM  0217.wav	83853
ARA NORM  0752.wav	76938
ARA NORM  1112.wav	75970
ARA NORM  0333.wav	244136
ARA NORM  0494.wav	142310
ARA NORM  0445.wav	254946
ARA NORM  0837.wav	69952
ARA NORM  1205.wav	74781
ARA NORM  1664.wav	107916
ARA NORM  0783.wav	83918
ARA NORM  0024.wav	103272
ARA NORM  0755.wav	71293
ARA NORM  0493.wav	101858
ARA NORM  0334.wav	163131
ARA NORM  1202.wav	82730
ARA NORM  0442.wav	159884
ARA NORM  0023.wav	220046
ARA NORM  0784.wav	77755
ARA NORM  1663.wav	107767
ARA NORM  0968.wav	28390
ARA NORM  1169.wav	82733
ARA NORM  0729.wav	79238
ARA NORM  0348.wav	122850
ARA NORM  1508.wav	113484
ARA NORM  0399.wav	118758
ARA NORM  1481.wav	100044
ARA NORM  1326.wav	76935
ARA NORM  0566.wav	97506
ARA NORM  0914.wav	55266
ARA NORM  0107.wav	120375
ARA NORM  1747.wav	100856
ARA NORM  1031.wav	126263
ARA NORM  1796.wav	105169
ARA NORM  0671.wav	294033
ARA NORM  0210.wav	270818
ARA NORM  1450.wav	94914
ARA NORM  0016.wav	108941
ARA NORM  1656.wav	105387
ARA NORM  1590.wav	102787
ARA NORM  0805.wav	74710
ARA NORM  0477.wav	129421
ARA NORM  0301.wav	138893
ARA NORM  1541.wav	108507
ARA NORM  1687.wav	109919
ARA NORM  0760.wav	83918
ARA NORM  0259.wav	96486
ARA NORM  1419.wav	88375
ARA NORM  1078.wav	161028
ARA NORM  0638.wav	98786
ARA NORM  0879.wav	105316
ARA NORM  0582.wav	131981
ARA NORM  0225.wav	115597
ARA NORM  1465.wav	91573
ARA NORM  1004.wav	131640
ARA NORM  0644.wav	70886
ARA NORM  0695.wav	239757
ARA NORM  1772.wav	106353
ARA NORM  1313.wav	69803
ARA NORM  0553.wav	169868
ARA NORM  0921.wav	211856
ARA NORM  1810.wav	52123
ARA NORM  1462.wav	105019
ARA NORM  0222.wav	125068
ARA NORM  1003.wav	314018
ARA NORM  1775.wav	100633
ARA NORM  0692.wav	74040
ARA NORM  0135.wav	112699
ARA NORM  0926.wav	278157
ARA NORM  0554.wav	217574
ARA NORM  1314.wav	77455
ARA NORM  1651.wav	109770
ARA NORM  0011.wav	69009
ARA NORM  0470.wav	330040
ARA NORM  0802.wav	82209
ARA NORM  1230.wav	79164
ARA NORM  1597.wav	100558
ARA NORM  1546.wav	106427
ARA NORM  0306.wav	105104
ARA NORM  0767.wav	80875
ARA NORM  1680.wav	98853
ARA NORM  1127.wav	79238
ARA NORM  0198.wav	155191
ARA NORM  1709.wav	109324
ARA NORM  0149.wav	328699
ARA NORM  0528.wav	125253
ARA NORM  1368.wav	76121
ARA NORM  0063.wav	177634
ARA NORM  1184.wav	78721
ARA NORM  1623.wav	104050
ARA NORM  1242.wav	72704
ARA NORM  0402.wav	82833
ARA NORM  0870.wav	93652
ARA NORM  0374.wav	177804
ARA NORM  1534.wav	111853
ARA NORM  1155.wav	76121
ARA NORM  0715.wav	73146
ARA NORM  0928.wav	225762
ARA NORM  1599.wav	98259
ARA NORM  1548.wav	109774
ARA NORM  1129.wav	78049
ARA NORM  0769.wav	75375
ARA NORM  0985.wav	145207
ARA NORM  0250.wav	82914
ARA NORM  1410.wav	84512
ARA NORM  1071.wav	245815
ARA NORM  0196.wav	144866
ARA NORM  0631.wav	199821
ARA NORM  0147.wav	73446
ARA NORM  1707.wav	108730
ARA NORM  1366.wav	66910
ARA NORM  0526.wav	265015
ARA NORM  0281.wav	227729
ARA NORM  1658.wav	103831
ARA NORM  0018.wav	271373
ARA NORM  0479.wav	233101
ARA NORM  1689.wav	103752
ARA NORM  1417.wav	97067
ARA NORM  0257.wav	64226
ARA NORM  0982.wav	140600
ARA NORM  0636.wav	94178
ARA NORM  0191.wav	102114
ARA NORM  1700.wav	106208
ARA NORM  0140.wav	68667
ARA NORM  0286.wav	202893
ARA NORM  0521.wav	156815
ARA NORM  0953.wav	94438
ARA NORM  1361.wav	70695
ARA NORM  1624.wav	108808
ARA NORM  1183.wav	78201
ARA NORM  0064.wav	196407
ARA NORM  0877.wav	105981
ARA NORM  0405.wav	149563
ARA NORM  1245.wav	83472
ARA NORM  1533.wav	107393
ARA NORM  0373.wav	191628
ARA NORM  0712.wav	75078
ARA NORM  1152.wav	69213
ARA NORM  1711.wav	105238
ARA NORM  0151.wav	75932
ARA NORM  0942.wav	96823
ARA NORM  0530.wav	202210
ARA NORM  0297.wav	57314
ARA NORM  1370.wav	66312
ARA NORM  1406.wav	89641
ARA NORM  0993.wav	112924
ARA NORM  0246.wav	99724
ARA NORM  0180.wav	171661
ARA NORM  0627.wav	150758
ARA NORM  1067.wav	198033
ARA NORM  1698.wav	108730
ARA NORM  1649.wav	110141
ARA NORM  0009.wav	265015
ARA NORM  0468.wav	453009
ARA NORM  1228.wav	82358
ARA NORM  1808.wav	47298
ARA NORM  1522.wav	95585
ARA NORM  1285.wav	77455
ARA NORM  0362.wav	134626
ARA NORM  1192.wav	78941
ARA NORM  1635.wav	115267
ARA NORM  0075.wav	217403
ARA NORM  0414.wav	270647
ARA NORM  0866.wav	96547
ARA NORM  1254.wav	75453
ARA NORM  0939.wav	230118
ARA NORM  0365.wav	172774
ARA NORM  1282.wav	80575
ARA NORM  1525.wav	108284
ARA NORM  1144.wav	75227
ARA NORM  0704.wav	77009
ARA NORM  0072.wav	69687
ARA NORM  1632.wav	115193
ARA NORM  0861.wav	97364
ARA NORM  0413.wav	143267
ARA NORM  0156.wav	161339
ARA NORM  1716.wav	112816
ARA NORM  1377.wav	74706
ARA NORM  0290.wav	241382
ARA NORM  0537.wav	212624
ARA NORM  0945.wav	131042
ARA NORM  0241.wav	161254
ARA NORM  0994.wav	69009
ARA NORM  1401.wav	75375
ARA NORM  1060.wav	114317
ARA NORM  0620.wav	85136
ARA NORM  0187.wav	62864
ARA NORM  0319.wav	115938
ARA NORM  1559.wav	104793
ARA NORM  0778.wav	76266
ARA NORM  1588.wav	123157
ARA NORM  1764.wav	105167
ARA NORM  0124.wav	160226
ARA NORM  0683.wav	60044
ARA NORM  0545.wav	224059
ARA NORM  0937.wav	134541
ARA NORM  1305.wav	77161
ARA NORM  1473.wav	101970
ARA NORM  1801.wav	97958
ARA NORM  0594.wav	215446
ARA NORM  0233.wav	188134
ARA NORM  0652.wav	107198
ARA NORM  1012.wav	222875
ARA NORM  0158.wav	267404
ARA NORM  0539.wav	67640
ARA NORM  1379.wav	67801
ARA NORM  0189.wav	181047
ARA NORM  1557.wav	104127
ARA NORM  0776.wav	81466
ARA NORM  1136.wav	76638
ARA NORM  1691.wav	107842
ARA NORM  1640.wav	108210
ARA NORM  0813.wav	73595
ARA NORM  0461.wav	51767
ARA NORM  1586.wav	108477
ARA NORM  1221.wav	78049
ARA NORM  0299.wav	70284
ARA NORM  0248.wav	62096
ARA NORM  1408.wav	94615
ARA NORM  1069.wav	139337
ARA NORM  0629.wav	304866
ARA NORM  0310.wav	88973
ARA NORM  1550.wav	100038
ARA NORM  1131.wav	74632
ARA NORM  0771.wav	71289
ARA NORM  0007.wav	288311
ARA NORM  1647.wav	104644
ARA NORM  1226.wav	74706
ARA NORM  1581.wav	96625
ARA NORM  0466.wav	344973
ARA NORM  0814.wav	72405
ARA NORM  0684.wav	76770
ARA NORM  0123.wav	135480
ARA NORM  1763.wav	99370
ARA NORM  1302.wav	69060
ARA NORM  0930.wav	213218
ARA NORM  0542.wav	245133
ARA NORM  0234.wav	28642
ARA NORM  1806.wav	101152
ARA NORM  1474.wav	107913
ARA NORM  1015.wav	150583
ARA NORM  0655.wav	96059
ARA NORM  0868.wav	109621
ARA NORM  0979.wav	417335
ARA NORM  1213.wav	77458
ARA NORM  0453.wav	144098
ARA NORM  0821.wav	72552
ARA NORM  0795.wav	73076
ARA NORM  0032.wav	61581
ARA NORM  1672.wav	107393
ARA NORM  1104.wav	82064
ARA NORM  0744.wav	82135
ARA NORM  0325.wav	151014
ARA NORM  0482.wav	220898
ARA NORM  1565.wav	99741
ARA NORM  1787.wav	102939
ARA NORM  1020.wav	113634
ARA NORM  0660.wav	55588
ARA NORM  0201.wav	82914
ARA NORM  1441.wav	98853
ARA NORM  1337.wav	77827
ARA NORM  1490.wav	108362
ARA NORM  0905.wav	97254
ARA NORM  0116.wav	247181
ARA NORM  1756.wav	116013
ARA NORM  0388.wav	61495
ARA NORM  1178.wav	77756
ARA NORM  0738.wav	79241
ARA NORM  0359.wav	212539
ARA NORM  1519.wav	119725
ARA NORM  0667.wav	93410
ARA NORM  1027.wav	172002
ARA NORM  1780.wav	103162
ARA NORM  1446.wav	98553
ARA NORM  0206.wav	73702
ARA NORM  0570.wav	110306
ARA NORM  1497.wav	111408
ARA NORM  1330.wav	78421
ARA NORM  0111.wav	114573
ARA NORM  0428.wav	101179
ARA NORM  1268.wav	72481
ARA NORM  1609.wav	107987
ARA NORM  0049.wav	71053
ARA NORM  0098.wav	118924
ARA NORM  0826.wav	71813
ARA NORM  0454.wav	40593
ARA NORM  1675.wav	111036
ARA NORM  0035.wav	99127
ARA NORM  0792.wav	75227
ARA NORM  0743.wav	77236
ARA NORM  1103.wav	81839
ARA NORM  1562.wav	108287
ARA NORM  0485.wav	129259
ARA NORM  0322.wav	57741
ARA NORM  1029.wav	137702
ARA NORM  0669.wav	133350
ARA NORM  0208.wav	28813
ARA NORM  1448.wav	102865
ARA NORM  1499.wav	63121
ARA NORM  1266.wav	81541
ARA NORM  0381.wav	338573
ARA NORM  0854.wav	101450
ARA NORM  0426.wav	233019
ARA NORM  0047.wav	231223
ARA NORM  1607.wav	107095
ARA NORM  1171.wav	79538
ARA NORM  0731.wav	75527
ARA NORM  0096.wav	116535
ARA NORM  0350.wav	160397
ARA NORM  0885.wav	94689
ARA NORM  1510.wav	105833
ARA NORM  1055.wav	217058
ARA NORM  0615.wav	123021
ARA NORM  0274.wav	187960
ARA NORM  1393.wav	77978
ARA NORM  1434.wav	105540
ARA NORM  1342.wav	82061
ARA NORM  0502.wav	128226
ARA NORM  0970.wav	323383
ARA NORM  0163.wav	146061
ARA NORM  1723.wav	102196
ARA NORM  1084.wav	390486
ARA NORM  0828.wav	71367
ARA NORM  0612.wav	158949
ARA NORM  1052.wav	93584
ARA NORM  1433.wav	105387
ARA NORM  1394.wav	77162
ARA NORM  0273.wav	251703
ARA NORM  0977.wav	318434
ARA NORM  0505.wav	44859
ARA NORM  1345.wav	79238
ARA NORM  1083.wav	110224
ARA NORM  1724.wav	91424
ARA NORM  0164.wav	111842
ARA NORM  1789.wav	100261
ARA NORM  0579.wav	86856
ARA NORM  1339.wav	78792
ARA NORM  1758.wav	111482
ARA NORM  0118.wav	118493
ARA NORM  0421.wav	118071
ARA NORM  0386.wav	296930
ARA NORM  1261.wav	74558
ARA NORM  1600.wav	109027
ARA NORM  0040.wav	179520
ARA NORM  0736.wav	83472
ARA NORM  1176.wav	80872
ARA NORM  1517.wav	116827
ARA NORM  0882.wav	99741
ARA NORM  0357.wav	145211
ARA NORM  1308.wav	74952
ARA NORM  1281.wav	82135
ARA NORM  0366.wav	143249
ARA NORM  1250.wav	82213
ARA NORM  1374.wav	76415
ARA NORM  0242.wav	162274
ARA NORM  0997.wav	235661
ARA NORM  0689.wav	39995
ARA NORM  0239.wav	124130
ARA NORM  0004.wav	223287
ARA NORM  0127.wav	111842
ARA NORM  0680.wav	181654
ARA NORM  0230.wav	60766
ARA NORM  1528.wav	108507
ARA NORM  0901.wav	54075
ARA NORM  0859.wav	104199
ARA NORM  0618.wav	63031
ARA NORM  0791.wav	77009
ARA NORM  1217.wav	74336
ARA NORM  1442.wav	98479
ARA NORM  1755.wav	109547
ARA NORM  0167.wav	212706
ARA NORM  0328.wav	130534
ARA NORM  1175.wav	80649
ARA NORM  0353.wav	390711
ARA NORM  0038.wav	76173
ARA NORM  0342.wav	149887
ARA NORM  1381.wav	69060
ARA NORM  0339.wav	297186
ARA NORM  1421.wav	102935
ARA NORM  0337.wav	155703
ARA NORM  1660.wav	107915
ARA NORM  0178.wav	43677
ARA NORM  0519.wav	67127
ARA NORM  0675.wav	32567
ARA NORM  1158.wav	77013
ARA NORM  1545.wav	104719
ARA NORM  1655.wav	96402
ARA NORM  0550.wav	317840
ARA NORM  1362.wav	74038
ARA NORM  0067.wav	74982
ARA NORM  0711.wav	74038
ARA NORM  0698.wav	43575
ARA NORM  1156.wav	75453
ARA NORM  0383.wav	190182
ARA NORM  1391.wav	70769
ARA NORM  0458.wav	259985
ARA NORM  0507.wav	91533
ARA NORM  0042.wav	74466
ARA NORM  0384.wav	209890
ARA NORM  0880.wav	102118
ARA NORM  1349.wav	79911
ARA NORM  1670.wav	105687
ARA NORM  1106.wav	70769
ARA NORM  1025.wav	262975
ARA NORM  0900.wav	231564
ARA NORM  0369.wav	273579
ARA NORM  1134.wav	70769
ARA NORM  1642.wav	106501
ARA NORM  1133.wav	66613
ARA NORM  1645.wav	109993
ARA NORM  0991.wav	188483
ARA NORM  0864.wav	96027
ARA NORM  0549.wav	136736
ARA NORM  1768.wav	102861
ARA NORM  0243.wav	123191
ARA NORM  0872.wav	105008
ARA NORM  1412.wav	85033
ARA NORM  0634.wav	42052
ARA NORM  0980.wav	36066
ARA NORM  0951.wav	116535
ARA NORM  0066.wav	119863
ARA NORM  0648.wav	151270
ARA NORM  0587.wav	152976
ARA NORM  0781.wav	83179
ARA NORM  0608.wav	88225
ARA NORM  0673.wav	258193
ARA NORM  1794.wav	105164
ARA NORM  0788.wav	81987
ARA NORM  0516.wav	183778
ARA NORM  1165.wav	74484
ARA NORM  0918.wav	219874
ARA NORM  0267.wav	285414
ARA NORM  1625.wav	109770
ARA NORM  0251.wav	77798
ARA NORM  0955.wav	228493
ARA NORM  0223.wav	178231
ARA NORM  1650.wav	110141
ARA NORM  0199.wav	85563
ARA NORM  1369.wav	64381
ARA NORM  0804.wav	68467
ARA NORM  0224.wav	165691
ARA NORM  0694.wav	77623
ARA NORM  0335.wav	280120
ARA NORM  0022.wav	138470
ARA NORM  1662.wav	107319
ARA NORM  1509.wav	106204
ARA NORM  0670.wav	274317
